SeniorCitizen,tenure,MonthlyCharges,numAdminTickets,numTechTickets,Churn,avg_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_medium,tenure_group_long
0,23,54.25,0,0,0,50.89791666666667,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
0,72,19.4,0,1,0,20.49931506849315,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,22,56.25,4,0,0,56.18260869565218,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
0,1,25.15,5,0,0,12.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,69,23.95,0,0,0,24.47285714285714,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,50,35.4,0,0,0,34.2921568627451,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
1,1,25.2,0,0,1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,2,45.0,0,0,1,32.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,15,75.35,0,0,0,69.659375,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,31,20.4,0,0,0,19.034375,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,20.15,0,0,1,10.075,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,66,105.0,0,6,1,106.46641791044776,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1
0,0,56.05,0,0,0,1401.4,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0
0,3,54.7,0,0,1,42.3625,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,8,20.0,5,0,0,15.733333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,64,73.05,0,0,0,72.13307692307691,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
0,28,20.5,1,0,0,19.41551724137931,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,57,100.75,2,0,0,103.1896551724138,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
0,14,87.25,0,2,1,83.90666666666667,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
0,19,19.95,0,0,0,18.675,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
0,10,79.95,1,0,1,77.92727272727274,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,51,49.65,0,0,0,49.10288461538461,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
0,67,65.65,0,0,0,63.57132352941177,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
0,11,20.45,0,0,0,20.900000000000002,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,72,60.95,1,0,0,62.31575342465754,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
0,66,20.35,0,0,0,20.291044776119403,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,18,88.35,0,0,1,86.27894736842104,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
0,9,19.5,0,0,0,17.884999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,9,75.2,0,0,0,63.385000000000005,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,48,111.45,3,0,0,108.47142857142858,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
0,10,70.15,0,0,0,66.86363636363636,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,9,94.75,0,0,1,88.99,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,13,95.05,0,0,1,92.14285714285714,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0,4,78.45,0,0,1,66.01,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,4,70.2,0,0,1,47.589999999999996,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,72,92.0,0,0,0,88.69041095890411,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
0,51,85.5,0,0,0,85.0375,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,59,41.05,0,4,1,40.87833333333333,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,10,85.6,0,0,1,73.98636363636363,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,61,82.15,0,0,0,79.11048387096774,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,54,84.4,5,0,0,81.52818181818182,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
0,33,60.9,0,0,0,59.81911764705882,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
0,27,20.25,0,0,0,19.22142857142857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,1,79.2,0,0,1,39.6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,23,95.3,0,0,0,91.37083333333334,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
0,1,19.85,0,0,0,9.925,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45,84.35,0,0,0,83.87065217391304,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0,39,19.85,0,0,0,21.369999999999997,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,5,70.0,0,0,1,57.9,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0
0,72,82.3,0,0,0,79.65958904109588,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1
0,58,66.8,0,0,0,67.2949152542373,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,70,44.6,0,0,0,43.072535211267606,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
0,61,98.45,0,0,0,99.11612903225806,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1
0,2,70.7,0,0,0,43.06666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,46,24.95,3,0,0,24.806382978723406,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,49.95,0,0,1,24.975,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,69.25,0,0,1,67.56521739130434,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,48,102.5,0,0,0,100.08673469387755,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,64,86.55,0,0,0,86.65461538461538,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,72,24.3,0,5,0,22.51027397260274,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,12,58.35,0,0,0,56.965384615384615,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,34,94.25,0,2,1,91.93,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
0,72,68.75,0,0,0,66.96164383561644,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1
0,29,85.8,0,0,0,81.34166666666667,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
0,33,20.1,0,0,0,18.251470588235293,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,20.35,0,0,0,10.175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,62,110.8,0,0,0,108.58650793650793,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
0,41,73.0,3,4,1,71.45714285714286,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
0,64,100.05,0,8,1,96.21846153846154,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
0,4,82.85,0,0,0,63.92,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,24,84.35,0,0,0,77.52199999999999,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
0,14,19.55,0,0,0,19.633333333333333,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,3,19.95,0,0,0,14.575,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,99.8,4,0,1,88.57000000000001,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
0,18,35.0,0,0,1,29.105263157894736,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,8,66.25,0,0,0,60.71666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,35,23.3,0,0,0,22.141666666666666,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,76.0,0,0,1,38.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,66,25.3,0,0,0,24.982089552238804,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,8,44.55,2,0,0,38.16111111111111,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
0,71,104.1,2,0,0,102.94791666666667,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
0,43,92.55,0,2,0,91.79545454545455,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,2,93.85,0,0,1,56.949999999999996,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,29,101.45,0,0,0,98.28666666666666,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0
0,15,84.3,0,3,1,81.775,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
0,65,94.55,0,0,0,92.10227272727273,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,35,95.5,0,0,0,94.94999999999999,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
0,64,100.3,0,0,0,101.59692307692308,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
0,58,55.5,4,0,0,53.67627118644068,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1
1,18,49.85,5,0,0,45.56578947368421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,67,89.55,0,0,0,93.72205882352942,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,63,19.15,0,0,0,18.39140625,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0,60,99.8,0,0,0,98.12704918032787,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
1,9,84.4,0,0,1,73.25,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0,70,113.05,0,0,0,110.83169014084507,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,15,101.1,0,0,1,94.003125,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,48,19.95,0,0,0,19.116326530612245,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,12,74.15,0,0,0,57.03076923076923,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
1,71,92.0,0,0,0,91.46111111111111,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1
1,44,73.85,0,0,0,69.38666666666667,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,50.45,0,0,1,25.225,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,45,24.45,0,0,0,23.657608695652176,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,23,24.8,0,0,0,25.639583333333334,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,43,64.85,0,0,0,66.09545454545454,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
0,35,20.75,0,0,0,20.552777777777777,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9,68.95,0,0,0,59.385000000000005,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
0,12,99.95,0,1,1,87.13461538461539,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1,65,109.4,0,0,0,109.50681818181818,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1
0,2,91.4,0,0,1,64.53333333333333,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,27,49.0,0,0,0,46.11964285714286,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,40,50.25,0,0,0,49.354878048780485,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,5,75.55,0,0,1,58.275,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,8,19.9,0,0,0,17.105555555555554,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,58,97.8,3,0,0,92.52203389830508,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
0,52,100.3,2,4,0,98.95188679245283,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1
0,3,55.8,0,0,0,38.6375,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,41,111.15,2,0,0,107.31309523809523,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
0,20,98.55,0,0,0,96.75952380952381,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0
0,1,50.05,0,0,0,25.025,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,4,80.8,0,0,1,66.49,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,23,20.85,0,0,0,19.745833333333334,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,6,19.5,0,0,0,15.257142857142856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,19.35,0,0,0,16.955555555555556,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,18,69.5,0,1,0,63.126315789473686,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
1,52,48.8,0,0,0,48.20849056603774,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
0,31,94.5,1,0,0,93.1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
0,29,20.65,5,0,0,21.828333333333333,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,36,106.05,5,2,0,103.63243243243244,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0
0,16,100.0,3,2,1,90.27941176470588,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
0,42,108.3,2,0,0,106.65465116279069,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1
0,1,20.55,0,0,1,10.275,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,60,99.65,0,0,0,97.39426229508197,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1
0,5,85.3,0,1,1,70.69166666666666,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
0,22,95.9,0,0,0,97.17173913043477,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
0,36,20.0,0,0,0,18.02027027027027,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,4,70.4,0,0,1,56.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9,64.95,0,0,0,54.779999999999994,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1,74.6,0,0,0,37.3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,12,49.2,0,0,0,43.934615384615384,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,23,73.75,1,0,0,73.19166666666666,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0
0,62,92.3,0,0,0,90.97539682539683,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
0,37,98.8,0,1,1,91.46184210526316,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
0,8,19.2,1,0,0,17.427777777777777,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,31,88.65,0,0,0,83.85,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,13,74.4,0,0,1,64.05357142857143,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,24,98.75,0,3,1,96.292,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,45,95.95,0,3,0,96.8836956521739,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1,69,105.4,0,0,0,99.985,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
0,2,20.25,0,0,0,12.266666666666666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,61,106.0,0,6,1,105.60806451612903,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1
0,41,104.7,0,4,1,103.48571428571428,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
0,44,49.05,0,0,0,50.333333333333336,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1
0,39,35.55,0,0,0,32.728750000000005,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,72,65.1,3,0,0,65.12739726027398,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
1,13,96.85,0,0,0,88.25357142857142,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,51,69.75,0,0,0,68.50961538461539,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1
1,71,99.2,1,0,0,100.19097222222223,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1
1,22,96.7,0,2,1,90.56304347826087,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
0,2,55.05,0,0,1,34.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0,56,106.8,0,0,0,103.76140350877192,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1
0,1,51.25,0,0,0,25.625,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,23,57.75,0,0,0,53.45208333333333,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0
1,66,70.85,0,0,0,70.72910447761194,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1,19,88.2,0,1,1,88.78999999999999,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,11,79.5,0,0,0,66.30416666666666,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,8,19.75,0,0,1,16.11111111111111,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,52,98.15,0,1,0,94.21509433962264,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0,3,20.25,0,0,0,15.3625,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,51,79.15,3,0,0,77.2798076923077,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,15,75.65,0,0,1,71.665625,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,64,94.25,0,0,0,93.55999999999999,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
0,37,40.2,0,0,0,38.91710526315789,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0,13,19.95,0,0,0,17.40357142857143,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,49,55.35,0,0,0,52.678999999999995,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,45,102.15,0,0,0,102.94239130434784,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
0,18,71.1,0,0,0,65.67105263157895,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,1,74.7,4,0,1,37.35,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,68,54.1,0,0,0,54.992753623188406,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
0,54,19.65,3,0,0,18.34,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,23,88.45,0,0,0,88.77291666666667,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
0,17,76.65,0,0,1,72.975,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0,71,80.4,0,0,0,79.54374999999999,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
0,67,19.25,0,0,0,20.189705882352943,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,14,84.8,2,0,0,80.26,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1,1,25.8,0,0,1,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,63,19.5,0,0,0,18.9859375,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,41,68.6,0,0,0,68.50119047619049,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1
0,17,92.6,3,0,0,87.76111111111112,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0,56,100.55,0,0,0,96.75350877192982,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1
0,5,20.55,1,0,0,16.016666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,42.6,0,0,1,24.133333333333336,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
0,3,19.6,0,0,0,13.8125,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,37,67.45,5,0,0,64.29736842105264,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
0,29,68.85,0,3,1,65.68333333333334,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
0,8,43.55,0,0,0,37.266666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,63,109.85,0,0,0,109.42109375,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1
0,7,20.65,0,0,0,19.86875,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,95.4,0,0,0,73.2875,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,72,21.0,0,0,0,20.46232876712329,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,19,56.2,0,0,0,54.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,59,18.4,0,0,0,17.63083333333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2,90.0,0,0,1,63.35,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,35,25.75,0,0,0,24.515277777777776,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,14,19.6,0,0,0,20.026666666666664,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,14,75.35,0,0,1,68.39666666666668,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,69,19.8,0,0,0,20.527857142857144,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,7,64.2,5,0,0,59.375,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,69,75.75,0,0,0,76.97357142857142,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
0,72,78.95,0,0,0,78.49520547945205,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1
0,8,100.85,0,0,1,91.0611111111111,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,4,50.3,0,0,0,43.42,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,63,80.3,0,0,0,76.50546875,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
0,72,19.85,0,0,0,19.645205479452052,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,46,21.1,0,0,0,19.938297872340424,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
0,5,69.95,0,0,1,55.025,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,30,50.0,0,0,0,47.57741935483871,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
0,63,104.75,0,0,0,102.1328125,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
